Iteration                Wall_Time                Samples                  Total_FPS                Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Collection_Time          Backward_Time            Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
2550                     2.1137414249446658       334364672                9762.329676681808        213.2253875732422        299.684326171875         4096                     208.63796997070312       297.7650146484375        8272                     6.861438751220703        6.317312240600586        -0.02713099494576454     0.08898315578699112      1.0001519918441772       2.4864633815013804e-05   0.1142517700791359       0.010347642004489899     0.9993454217910767       1.0                      -4.104859352111816       3.097233772277832        0.23059768974781036      156.6575469970703        -0.3873481750488281      2.5357131958007812       0.08877478539943695      0.140084907412529        1.5424327850341797       1.0840785503387451       0.31920748949050903      0.4641532897949219       1.0                      
2575                     2.134046606156561        337641472                9729.99438538802         213.57675170898438       299.54443359375          4096                     209.68482971191406       297.74871826171875       8276                     6.095009803771973        5.512141227722168        -0.02791084349155426     0.09852905571460724      1.0004857778549194       3.8311347452690825e-05   0.12215562909841537      0.011757456697523594     0.9992446899414062       1.0                      -4.052008628845215       3.1075899600982666       0.23119476437568665      156.5480194091797        -0.3274858295917511      2.3680150508880615       0.0889066755771637       0.1434563249349594       1.5753264427185059       1.059459924697876        0.31920748949050903      0.4641532897949219       1.0                      
2600                     2.154469095865885        340918272                9701.615759231508        212.3734588623047        299.6172790527344        4097                     208.64276123046875       297.29193115234375       8289                     6.605291843414307        6.051077842712402        -0.027582857757806778    0.09590607136487961      1.0002105236053467       3.841089710476808e-05    0.11635927110910416      0.010648968629539013     0.9994659423828125       1.0                      -4.102382183074951       3.084299087524414        0.23250043392181396      156.44284057617188       -0.3657531440258026      2.478560447692871        0.08942350745201111      0.13843750953674316      1.4974040985107422       1.0648558139801025       0.31920748949050903      0.4641532897949219       1.0                      
2625                     2.174920891192224        344195072                9787.489089677714        213.70394897460938       299.671630859375         4096                     208.65447998046875       297.2843933105469        8294                     6.636325359344482        6.135645866394043        -0.026743609458208084    0.09369506686925888      1.0008376836776733       4.382226325105876e-05    0.10548438876867294      0.00901897344738245      0.9991424679756165       1.0                      -4.274250030517578       3.1026647090911865       0.23305952548980713      156.33262634277344       -0.38413360714912415     2.4999406337738037       0.08312569558620453      0.14354060590267181      1.5999867916107178       1.0482161045074463       0.31920748949050903      0.4641532897949219       1.0                      
2650                     2.195222567651007        347471872                9625.795975974828        213.31007385253906       299.149169921875         4096                     209.0923614501953        297.3192138671875        8291                     6.398478984832764        5.895650386810303        -0.02768244780600071     0.09352722018957138      1.0006150007247925       8.579412678955123e-05    0.1061023473739624       0.009133943356573582     0.9993133544921875       1.0                      -4.2115302085876465      3.1029765605926514       0.23134839534759521      156.2137451171875        -0.3691108822822571      2.4464800357818604       0.08366675674915314      0.13560858368873596      1.5415894985198975       1.0556890964508057       0.31920748949050903      0.4641532897949219       1.0                      
2675                     2.2156710110108055       350748672                9714.478013139455        215.08929443359375       299.664306640625         4096                     209.16549682617188       297.1040344238281        8303                     6.275825023651123        5.747747898101807        -0.026892472058534622    0.08916015923023224      1.0010026693344116       2.9200842618593015e-05   0.11099381744861603      0.009898977354168892     0.9992203116416931       1.0                      -4.1360764503479         3.1078948974609375       0.22916007041931152      156.0926513671875        -0.32602599263191223     2.4209699630737305       0.08688375353813171      0.140395849943161        1.593970537185669        1.0681545734405518       0.31920748949050903      0.4641532897949219       1.0                      
2700                     2.236314219236374        354025472                9635.733916828765        214.7242431640625        299.680908203125         4096                     208.9887237548828        297.2050476074219        8293                     6.257638931274414        5.716493129730225        -0.02795088104903698     0.09525757282972336      1.0005278587341309       3.433980964473449e-05    0.11381955444812775      0.010275767184793949     0.9991165399551392       1.0                      -4.092291355133057       3.1095452308654785       0.23014114797115326      155.9828338623047        -0.3294396996498108      2.4039173126220703       0.09089506417512894      0.1472592055797577       1.5912284851074219       1.0479590892791748       0.31920748949050903      0.4641532897949219       1.0                      
2725                     2.2568720820877286       357302272                9687.68167758316         213.22860717773438       299.668212890625         4096                     209.36338806152344       297.36785888671875       8291                     6.6740241050720215       6.122052192687988        -0.028349725529551506    0.09693755954504013      1.00111722946167         2.467682134010829e-05    0.11606454849243164      0.010557279922068119     0.9991989135742188       1.0                      -4.03438663482666        3.0989880561828613       0.22986112534999847      155.87139892578125       -0.37431979179382324     2.4970555305480957       0.09284379333257675      0.14623819291591644      1.5518176555633545       1.0576374530792236       0.31920748949050903      0.4641532897949219       1.0                      
2750                     2.277367011639807        360579072                9725.044179944123        213.3338165283203        299.554931640625         4096                     209.77432250976562       297.07666015625          8303                     6.712271213531494        6.217735290527344        -0.02705707587301731     0.09165191650390625      1.0005429983139038       3.602885772124864e-05    0.10431871563196182      0.008795090951025486     0.9992279410362244       1.0                      -4.202311038970947       3.1073756217956543       0.23198246955871582      155.76486206054688       -0.34486106038093567     2.518185615539551        0.08541975915431976      0.13949011266231537      1.5870468616485596       1.0620946884155273       0.31920748949050903      0.4641532897949219       1.0                      
2775                     2.2977571035756004       363855872                9714.589421757173        215.54151916503906       299.693359375            4096                     210.44676208496094       297.4906921386719        8288                     6.29655647277832         5.787761211395264        -0.02711990475654602     0.09680938720703125      1.0005321502685547       5.7878438383340836e-05   0.10718315094709396      0.009250271134078503     0.9990631341934204       1.0                      -4.145723819732666       3.1177961826324463       0.2314634770154953       155.65000915527344       -0.336508572101593       2.4256181716918945       0.08729909360408783      0.14698714017868042      1.5971500873565674       1.0593030452728271       0.31920748949050903      0.4641532897949219       1.0                      
2800                     2.3181628917985493       367132672                9747.302483850588        214.59657287597656       299.473388671875         4096                     209.94041442871094       297.4249572753906        8280                     6.791829586029053        6.268270492553711        -0.02840469218790531     0.08880005031824112      1.0005042552947998       2.208554360549897e-05    0.11039282381534576      0.009889420121908188     0.9994659423828125       1.0                      -4.108958721160889       3.11883807182312         0.23012018203735352      155.5330810546875        -0.3868345618247986      2.5289154052734375       0.08512819558382034      0.13274002075195312      1.5146253108978271       1.0501506328582764       0.31920748949050903      0.4641532897949219       1.0                      
2825                     2.3385948406325445       370409472                9728.423750261589        214.22598266601562       299.61376953125          4096                     210.02499389648438       297.0721130371094        8298                     6.451119422912598        5.936685562133789        -0.028316279873251915    0.09587707370519638      1.0005141496658325       2.8401962481439114e-05   0.10855001211166382      0.00944396760314703      0.9993942379951477       1.0                      -4.108789920806885       3.112248659133911        0.2304573357105255       155.4214324951172        -0.3523673713207245      2.456526041030884        0.08831629157066345      0.1357550024986267       1.5193629264831543       1.0548889636993408       0.31920748949050903      0.4641532897949219       1.0                      
2850                     2.358963767886162        373686272                9822.434311487958        213.20115661621094       299.452880859375         4096                     209.5945587158203        297.5274353027344        8283                     6.640750408172607        6.0505475997924805       -0.0265754796564579      0.08969574421644211      1.0007013082504272       2.4922279408201575e-05   0.12335580587387085      0.011823521926999092     0.999359130859375        1.0                      -3.9692769050598145      3.1079511642456055       0.2297373265028          155.3089141845703        -0.3724159598350525      2.482032537460327        0.09390290826559067      0.1439661830663681       1.5414478778839111       1.0568146705627441       0.31920748949050903      0.4641532897949219       1.0                      
2875                     2.379272665315204        376963072                9709.89976801224         214.46563720703125       299.655029296875         4096                     209.98667907714844       297.7178955078125        8280                     6.829660892486572        6.264192581176758        -0.026781773194670677    0.10289611667394638      1.0007224082946777       3.690852099680342e-05    0.11845000833272934      0.010894989594817162     0.9990341067314148       1.0                      -4.014081001281738       3.0964982509613037       0.2312282770872116       155.20401000976562       -0.38866138458251953     2.523442506790161        0.09507373720407486      0.1514631062746048       1.6232428550720215       1.0569074153900146       0.31920748949050903      0.4641532897949219       1.0                      
2900                     2.399693252576722        380239872                9644.43631182481         214.0967559814453        299.567138671875         4096                     210.2051239013672        297.7041015625           8279                     6.57973051071167         6.005026817321777        -0.027010304853320122    0.09794769436120987      1.0005508661270142       3.806767563219182e-05    0.12034248560667038      0.011257472448050976     0.9992782473564148       1.0                      -3.991283893585205       3.097842216491699        0.23081377148628235      155.09324645996094       -0.3571580648422241      2.4697585105895996       0.09388954937458038      0.14532220363616943      1.5282092094421387       1.0485575199127197       0.31920748949050903      0.4641532897949219       1.0                      
2925                     2.4200356843736435       383516672                9732.294777690804        214.45962524414062       299.6259765625           4096                     210.8280487060547        297.75457763671875       8280                     6.73131799697876         6.169295787811279        -0.026914840564131737    0.09099731594324112      1.0006033182144165       4.4530417653732e-05      0.11778714507818222      0.010911008343100548     0.9993347525596619       1.0                      -4.056759834289551       3.1033620834350586       0.23132649064064026      154.98509216308594       -0.3773013949394226      2.5060994625091553       0.09105780720710754      0.1434294432401657       1.540304183959961        1.0505564212799072       0.31920748949050903      0.4641532897949219       1.0                      
2950                     2.4404539948039585       386793472                9676.320323914191        213.3426971435547        299.647705078125         4096                     210.2510986328125        297.4923095703125        8293                     6.799447059631348        6.258834362030029        -0.027450934052467346    0.09579163044691086      1.0004706382751465       3.0446655728155747e-05   0.11361262947320938      0.010142726823687553     0.9991012811660767       1.0                      -4.090907573699951       3.0945839881896973       0.23204849660396576      154.8780517578125        -0.3841811418533325      2.528752326965332        0.09208519756793976      0.15249530971050262      1.6284451484680176       1.068114995956421        0.31920748949050903      0.4641532897949219       1.0                      
2975                     2.4606800997919507       390070272                9735.805423516782        214.61752319335938       299.69970703125          4096                     210.4989776611328        298.22705078125          8255                     6.356045246124268        5.827524662017822        -0.025739401578903198    0.09396209567785263      1.0009312629699707       4.627184534911066e-05    0.11085184663534164      0.009869794361293316     0.9994369745254517       1.0                      -4.135544300079346       3.1028852462768555       0.23129892349243164      154.7638702392578        -0.3653295934200287      2.4336276054382324       0.08711165189743042      0.1340777724981308       1.5515618324279785       1.054316520690918        0.31920748949050903      0.4641532897949219       1.0                      
3000                     2.48110969973935         393347072                9710.595414700922        215.1278076171875        299.445068359375         4096                     210.0446014404297        297.42193603515625       8287                     6.737512111663818        6.175540924072266        -0.0282086580991745      0.09437408298254013      1.0005128383636475       3.929607555619441e-05    0.11803605407476425      0.010942122898995876     0.999194324016571        1.0                      -4.056715488433838       3.094937562942505        0.22995083034038544      154.65000915527344       -0.3818148970603943      2.507352828979492        0.09132348746061325      0.14590129256248474      1.496727466583252        1.0590779781341553       0.31920748949050903      0.4641532897949219       1.0                      
3025                     2.501487975584136        396623872                9759.43740732294         215.52212524414062       299.8420715332031        4096                     211.24148559570312       297.872802734375         8269                     6.904736518859863        6.363187313079834        -0.02679607830941677     0.09381408989429474      1.0008567571640015       4.506944969762117e-05    0.1136690154671669       0.010223086923360825     0.9993133544921875       1.0                      -4.1051506996154785      3.099263906478882        0.23154321312904358      154.5449676513672        -0.4154282212257385      2.5476067066192627       0.09055662900209427      0.1453358680009842       1.5970449447631836       1.046499252319336        0.31920748949050903      0.4641532897949219       1.0                      
3050                     2.5218839288420147       399900672                9785.610686902377        213.9539337158203        299.8782043457031        4096                     210.7603302001953        297.62646484375          8285                     6.227692604064941        5.66933012008667         -0.027816027402877808    0.08948669582605362      1.0008937120437622       3.3329448342556134e-05   0.11723579466342926      0.010792308486998081     0.999176025390625        1.0                      -4.042883396148682       3.098036050796509        0.2320709526538849       154.4374237060547        -0.40313178300857544     2.4028477668762207       0.09173866361379623      0.14636993408203125      1.6064398288726807       1.0480103492736816       0.31920748949050903      0.4641532897949219       1.0                      
3075                     2.5422468856308194       403177472                9787.928916405384        215.27731323242188       299.839599609375         4096                     210.78602600097656       297.51141357421875       8282                     6.06073522567749         5.504248142242432        -0.025368401780724525    0.09411926567554474      1.001063346862793        4.002537752967328e-05    0.11637099087238312      0.010697482153773308     0.9993316531181335       1.0                      -4.028448104858398       3.1042778491973877       0.2318730354309082       154.32688903808594       -0.36338651180267334     2.3733596801757812       0.09152249991893768      0.1418634057044983       1.5978586673736572       1.049281358718872        0.31920748949050903      0.4641532897949219       1.0                      
3100                     2.5626970159345204       406454272                9643.919283977046        214.72409057617188       299.47900390625          4096                     210.75283813476562       297.510986328125         8289                     6.398980617523193        5.843566417694092        -0.028155533596873283    0.09698486328125         1.0004760026931763       3.581546479836106e-05    0.11671407520771027      0.010722914710640907     0.9993209838867188       1.0                      -4.042541980743408       3.0906693935394287       0.23035013675689697      154.21282958984375       -0.3746967315673828      2.4369518756866455       0.09090205281972885      0.14130793511867523      1.5585360527038574       1.0895354747772217       0.31920748949050903      0.4641532897949219       1.0                      
3125                     2.583257000380092        409731072                9712.861073457058        213.94869995117188       299.823974609375         4096                     209.62164306640625       297.0869140625           8304                     6.687655925750732        6.116389751434326        -0.02811325527727604     0.09355773776769638      1.0007480382919312       5.3363288316177204e-05   0.11987584084272385      0.011161287315189838     0.9992157220840454       1.0                      -4.016506671905518       3.077936887741089        0.22846317291259766      154.09788513183594       -0.4013838768005371      2.499180793762207        0.09280632436275482      0.1468932330608368       1.6237494945526123       1.0760993957519531       0.31920748949050903      0.4641532897949219       1.0                      
3150                     2.60365443110466         413007872                9693.184362399214        214.26068115234375       299.559814453125         4096                     211.36534118652344       297.6558532714844        8283                     6.864614963531494        6.304347515106201        -0.02531430497765541     0.09765472263097763      1.0008600950241089       4.566827556118369e-05    0.11711621284484863      0.010746891610324383     0.999359130859375        1.0                      -4.024575710296631       3.080933094024658        0.22769586741924286      153.9844207763672        -0.4401744306087494      2.535257339477539        0.09153313934803009      0.14044293761253357      1.5312564373016357       1.052846908569336        0.31920748949050903      0.4641532897949219       1.0                      
3175                     2.624183225300577        416284672                9773.08503402473         215.99671936035156       299.816162109375         4096                     210.62808227539062       297.489990234375         8286                     6.566895484924316        6.0154876708984375       -0.027925465255975723    0.09276123344898224      1.0007805824279785       4.2504143493715674e-05   0.11586644500494003      0.010607209987938404     0.99920654296875         1.0                      -4.027066707611084       3.0798959732055664       0.22582347691059113      153.86715698242188       -0.38757771253585815     2.4728331565856934       0.0897090882062912       0.14299431443214417      1.6147856712341309       1.0492279529571533       0.31920748949050903      0.4641532897949219       1.0                      
3200                     2.644646640221278        419561472                9727.012126638183        215.3148193359375        299.61279296875          4096                     212.0395965576172        297.8451232910156        8271                     6.6784234046936035       6.09209680557251         -0.027484003454446793    0.08874664455652237      1.0005167722702026       3.208205089322291e-05    0.12276235967874527      0.011700413189828396     0.9992889761924744       1.0                      -3.9701316356658936      3.072617292404175        0.2230781763792038       153.7469940185547        -0.4098966121673584      2.494389295578003        0.0918555036187172       0.14174823462963104      1.5360076427459717       1.0535943508148193       0.31920748949050903      0.4641532897949219       1.0                      
3225                     2.6652972280316884       422838272                9596.14128512539         212.3158721923828        299.5405578613281        4096                     210.64480590820312       297.1507263183594        8295                     6.6816229820251465       6.083840847015381        -0.027574608102440834    0.09926452487707138      1.0006505250930786       3.912521424354054e-05    0.12507131695747375      0.011966459453105927     0.9992279410362244       1.0                      -3.927396535873413       3.0604615211486816       0.22245906293392181      153.63458251953125       -0.39645999670028687     2.488234281539917        0.09531842917203903      0.1461007297039032       1.5743472576141357       1.0546181201934814       0.31920748949050903      0.4641532897949219       1.0                      
3250                     2.685722858243518        426115072                9705.804917202724        214.01431274414062       299.57470703125          4096                     211.32728576660156       297.9052734375           8271                     6.335017204284668        5.763377666473389        -0.027238493785262108    0.08652038872241974      1.00106942653656         3.6067554901819676e-05   0.11977551132440567      0.011072293855249882     0.9990692138671875       1.0                      -3.983922243118286       3.070052146911621        0.22301173210144043      153.5246124267578        -0.3641781508922577      2.4215750694274902       0.09546059370040894      0.14831286668777466      1.5208511352539062       1.046872615814209        0.31920748949050903      0.4641532897949219       1.0                      
